Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,BbAvH,BbAvD,BbAvA,HValue,AValue,HAcc,AAcc,HConv,AConv,HCurrentPoints,ACurrentPoints,FTHG_5Avg,FTAG_5Avg,HS_5Avg,AS_5Avg,HST_5Avg,AST_5Avg,HAcc_5Avg,AAcc_5Avg,HConv_5Avg,AConv_5Avg,HRating,ARating,Value_Diff,CurrentPoints_Diff,Rating_Diff,FTG_5Avg_Diff,S_5Avg_Diff,ST_5Avg_Diff,Acc_5Avg_Diff,Conv_5Avg_Diff
2014-2015,2014-11-29,Sunderland,Chelsea,0,0,D,12,24,3,6,8.91,4.69,1.38,0.0,0.905333399731089,0.24999979166684028,0.24999989583337673,0.0,0.0,13,32,0.8,1.8,10.2,15.4,3.8,6.0,0.40621167898694555,0.39206321216953277,0.0949998862501372,0.11873007443695091,-0.474764554,1.100271075,-0.905333399731089,-19,-1.575035629,-1.0,-5.200000000000001,-2.2,0.014148466817412775,-0.023730188186813717
2014-2015,2014-11-29,West Brom,Arsenal,0,1,A,9,17,1,5,4.46,3.56,1.83,0.0,0.8236392609929785,0.11111098765445816,0.29411747404854466,0.0,0.058823494809708936,13,17,1.0,1.8,9.6,21.4,2.4,8.0,0.2520585195981625,0.36484401468157085,0.09852930417400077,0.08677893780051583,-0.399399124,0.6746014779999999,-0.8236392609929785,-4,-1.074000602,-0.8,-11.799999999999999,-5.6,-0.11278549508340835,0.011750366373484936
2014-2015,2014-11-29,Man United,Hull,3,0,H,12,4,6,2,1.31,5.36,9.7,0.9417359693242368,0.0,0.49999958333368055,0.49999875000312505,0.24999979166684028,0.0,19,11,1.2,0.6,17.0,8.0,4.6,2.2,0.25857644903927346,0.3816659148627296,0.07073707411544458,0.11999973000064501,0.525233214,-0.37492496200000003,0.9417359693242368,8,0.900158176,0.6,9.0,2.3999999999999995,-0.12308946582345615,-0.04926265588520043
2014-2015,2014-11-29,Liverpool,Stoke,1,0,H,16,13,3,4,1.69,3.77,5.11,0.6515362780738011,0.0,0.18749988281257324,0.30769207100609924,0.06249996093752441,0.0,14,15,1.0,1.4,12.4,16.4,3.4,3.6,0.2970585152925769,0.22216408937948567,0.07333327888892982,0.0869406080070286,1.274698608,-0.17678513199999998,0.6515362780738011,-1,1.45148374,-0.3999999999999999,-3.9999999999999982,-0.20000000000000018,0.0748944259130912,-0.013607329118098782
2014-2015,2014-11-29,Burnley,Aston Villa,1,1,D,11,18,4,7,2.14,3.28,3.58,0.00896369702704049,0.13948508540411333,0.3636360330581518,0.3888886728396262,0.09090900826453795,0.055555524691375174,10,12,1.0,0.4,11.2,11.2,3.0,2.8,0.34767455693204574,0.2319045583108493,0.12033594712554167,0.045238040532949705,0.0,-0.549673882,-0.13052138837707283,-2,0.549673882,0.6,0.0,0.20000000000000018,0.11576999862119644,0.07509790659259197
2014-2015,2014-11-29,QPR,Leicester,3,2,H,32,19,6,5,2.29,3.3,3.22,0.0,0.02967979682286739,0.1874999414062683,0.2631577562327599,0.09374997070313415,0.10526310249310396,8,10,1.4,0.0,12.6,9.6,3.8,3.0,0.2898957510824799,0.2789985002433068,0.11513103787375985,0.0,0.0,0.0,-0.02967979682286739,-2,0.0,1.4,3.0,0.7999999999999998,0.01089725083917309,0.11513103787375985
2014-2015,2014-11-30,Southampton,Man City,0,3,A,13,15,4,6,3.1,3.35,2.33,0.2504108361137393,0.8974901648324286,0.30769207100609924,0.39999973333351113,0.0,0.19999986666675557,26,24,2.6,2.0,16.6,20.6,5.2,7.8,0.3099998024075442,0.3817492923595224,0.14555546932104294,0.09680637074896459,0.200285057,1.62516313,-0.6470793287186893,2,-1.424878073,0.6000000000000001,-4.0,-2.5999999999999996,-0.07174948995197816,0.04874909857207835
2014-2015,2014-11-30,Tottenham,Everton,2,1,H,13,10,6,5,2.26,3.39,3.21,0.5042079577710273,0.2857178427369155,0.46153810650914884,0.49999950000050003,0.15384603550304962,0.0999999000001,17,17,1.4,1.8,18.2,15.4,5.2,5.2,0.28430801092271946,0.3399367518583237,0.0761902199558349,0.12107134701748698,0.100196936,0.5504350170000001,0.21849011503411186,0,-0.45023808100000007,-0.40000000000000013,2.799999999999999,0.0,-0.05562874093560427,-0.04488112706165208
2014-2015,2014-12-02,Burnley,Newcastle,1,1,D,12,11,2,4,2.78,3.23,2.65,0.009511478512026295,0.19159902395299036,0.16666652777789354,0.3636360330581518,0.08333326388894677,0.09090900826453795,11,19,1.0,1.2,10.0,10.2,3.2,3.0,0.3851076666578508,0.28214256824011513,0.12675304981650748,0.12857128316343613,0.0,-0.39979221299999995,-0.18208754544096406,-8,0.39979221299999995,-0.19999999999999996,-0.1999999999999993,0.20000000000000018,0.10296509841773566,-0.001818233346928655
2014-2015,2014-12-02,Crystal Palace,Aston Villa,0,1,A,17,5,5,3,2.06,3.32,3.86,0.0683481898311837,0.13221453114884718,0.29411747404854466,0.5999988000024,0.0,0.19999960000080003,13,13,1.4,0.6,9.8,12.8,3.6,3.8,0.3631309182957862,0.2696823328787346,0.13040391001722845,0.056349145471224736,-0.37543917600000004,-0.549673882,-0.06386634131766349,0,0.17423470599999996,0.7999999999999999,-3.0,-0.19999999999999973,0.09344858541705159,0.07405476454600371
2014-2015,2014-12-02,Leicester,Liverpool,1,3,A,20,11,4,3,3.71,3.47,2.05,0.02801155320950152,0.6515362780738011,0.19999990000005,0.2727270247936138,0.0499999750000125,0.2727270247936138,10,17,0.4,0.6,12.0,12.6,3.6,3.0,0.2744872759795381,0.26789186963283973,0.02105262049862079,0.04583329774308359,0.0,1.274698608,-0.6235247248642996,-7,-1.274698608,-0.19999999999999996,-0.5999999999999996,0.6000000000000001,0.0065954063466983626,-0.024780677244462798
2014-2015,2014-12-02,Man United,Stoke,2,1,H,10,5,3,4,1.44,4.45,7.9,0.9417359693242368,0.0,0.2999997000003,0.7999984000032001,0.1999998000002,0.19999960000080003,22,15,1.4,1.0,15.0,15.6,4.4,3.8,0.2949400309952526,0.24840840669488012,0.10255522253145351,0.06341121008314503,0.525233214,-0.17678513199999998,0.9417359693242368,7,0.702018346,0.3999999999999999,-0.5999999999999996,0.6000000000000005,0.0465316243003725,0.03914401244830848
2014-2015,2014-12-02,Swansea,QPR,2,0,H,18,5,7,1,1.71,3.7,5.18,0.0,0.0,0.3888886728396262,0.19999960000080003,0.11111104938275035,0.0,19,11,1.2,1.6,10.4,16.0,3.0,3.8,0.29606749753323636,0.24739579269703138,0.12961745250444998,0.10721438312548595,0.000228872,0.0,0.0,8,0.000228872,-0.40000000000000013,-5.6,-0.7999999999999998,0.048671704836204976,0.022403069378964025
2014-2015,2014-12-02,West Brom,West Ham,1,2,A,23,11,5,6,2.46,3.28,2.99,0.0,0.15126238733130823,0.21739120982990878,0.5454540495872277,0.043478241965981754,0.1818180165290759,13,21,0.6,1.2,9.8,13.8,2.2,3.4,0.224280779628976,0.24714266663280676,0.04852936667392264,0.10428562241504799,-0.399399124,-0.274674748,-0.15126238733130823,-8,-0.12472437599999997,-0.6,-4.0,-1.1999999999999997,-0.022861887003830766,-0.05575625574112535
2014-2015,2014-12-03,Sunderland,Man City,1,4,A,8,15,2,4,6.8,4.33,1.49,0.0,0.8974901648324286,0.24999968750039064,0.2666664888890074,0.12499984375019532,0.2666664888890074,14,27,0.8,1.8,10.2,19.6,4.2,6.6,0.4395449845425243,0.34174929902619466,0.0949998862501372,0.09680636408230568,-0.474764554,1.62516313,-0.8974901648324286,-13,-2.099927684,-1.0,-9.400000000000002,-2.3999999999999995,0.09779568551632961,-0.0018064778321684877
2014-2015,2014-12-03,Chelsea,Tottenham,3,0,H,12,10,8,2,1.41,4.67,8.05,0.905333399731089,0.5042079577710273,0.6666661111115741,0.1999998000002,0.24999979166684028,0.0,33,20,1.4,1.6,17.4,17.0,6.2,5.0,0.3706346709280083,0.3029314604793764,0.09015866627367103,0.09643311680713443,1.100271075,0.100196936,0.4011254419600616,13,1.000074139,-0.20000000000000018,0.3999999999999986,1.2000000000000002,0.06770321044863187,-0.006274450533463399
2014-2015,2014-12-03,Arsenal,Southampton,1,0,H,19,6,8,1,1.77,3.64,4.76,0.8236392609929785,0.25098351675713354,0.42105240997241583,0.16666638888935187,0.05263155124655198,0.0,20,26,1.6,1.0,19.8,15.2,7.2,3.8,0.3516675382912683,0.26153827160873655,0.08254364316245508,0.06555550932102294,0.6746014779999999,0.200285057,0.5726557442358449,-6,0.47431642099999993,0.6000000000000001,4.600000000000001,3.4000000000000004,0.09012926668253174,0.016988133841432135
2014-2015,2014-12-03,Everton,Hull,1,1,D,13,8,5,1,1.51,4.1,6.83,0.2857178427369155,0.0,0.38461508875762407,0.12499984375019532,0.07692301775152481,0.12499984375019532,17,11,1.4,0.2,14.4,8.0,5.0,1.8,0.35993670519172155,0.28166616486210455,0.10107135368415587,0.019999980000020002,0.5504350170000001,-0.37492496200000003,0.2857178427369155,6,0.9253599790000001,1.2,6.4,3.2,0.078270540329617,0.08107137368413588
2014-2015,2014-12-06,Hull,West Brom,0,0,D,12,6,2,3,2.39,3.22,3.1,0.0,0.0,0.16666652777789354,0.4999991666680556,0.0,0.0,12,13,0.4,0.4,8.4,11.0,1.4,2.4,0.2066663002785325,0.22070022574719056,0.04499994875005907,0.033695617143235414,-0.37492496200000003,-0.399399124,0.0,-1,0.024474161999999966,0.0,-2.5999999999999996,-1.0,-0.01403392546865806,0.011304331606823655
2014-2015,2014-12-06,Liverpool,Sunderland,0,0,D,15,7,2,1,1.49,4.23,7.0,0.6515362780738011,0.0,0.1333332444445037,0.14285693877580175,0.0,0.0,20,14,1.2,1.0,11.4,9.6,2.8,4.0,0.2753784787437953,0.4349995170838796,0.10037870270180635,0.11999985500017625,1.274698608,-0.474764554,0.6515362780738011,6,1.749463162,0.19999999999999996,1.8000000000000007,-1.2000000000000002,-0.15962103834008434,-0.0196211522983699
2014-2015,2014-12-06,Man City,Everton,1,0,H,19,9,3,2,1.5,4.44,6.46,0.8974901648324286,0.2857178427369155,0.15789465373965592,0.22222197530891633,0.05263155124655198,0.0,30,18,2.4,1.0,18.4,14.0,6.4,4.8,0.34746357186067456,0.3568597762765441,0.1406158568714429,0.07645598390110973,1.62516313,0.5504350170000001,0.6117723220955131,12,1.074728113,1.4,4.399999999999999,1.6000000000000005,-0.009396204415869525,0.06415987297033317
2014-2015,2014-12-06,Newcastle,Chelsea,2,1,H,9,26,3,8,6.64,4.08,1.53,0.19159902395299036,0.905333399731089,0.3333329629633745,0.30769218934915793,0.22222197530891633,0.03846152366864474,20,36,1.0,1.8,10.8,18.0,3.4,7.0,0.30486983735166734,0.4150791030267566,0.0967531473162656,0.11793642707614745,-0.39979221299999995,1.100271075,-0.7137343757780986,-16,-1.500063288,-0.8,-7.199999999999999,-3.6,-0.11020926567508926,-0.02118327975988185
2014-2015,2014-12-06,QPR,Burnley,2,0,H,11,15,6,3,2.04,3.37,3.81,0.0,0.009511478512026295,0.5454540495872277,0.19999986666675557,0.1818180165290759,0.0,11,12,1.2,1.0,14.8,9.6,3.2,3.0,0.214668506085561,0.3755838599685097,0.07085077981967076,0.1291339985126569,0.0,0.0,-0.009511478512026295,-1,0.0,0.19999999999999996,5.200000000000001,0.20000000000000018,-0.16091535388294867,-0.058283218692986125
2014-2015,2014-12-06,Stoke,Arsenal,3,2,H,13,15,4,6,3.97,3.45,1.97,0.0,0.8236392609929785,0.30769207100609924,0.39999973333351113,0.23076905325457442,0.1333332444445037,15,23,1.2,1.4,15.0,20.6,4.4,7.8,0.3834081179454811,0.36921139806349956,0.10341113008330502,0.06640330452286472,-0.17678513199999998,0.6746014779999999,-0.8236392609929785,-8,-0.8513866099999999,-0.19999999999999996,-5.600000000000001,-3.3999999999999995,0.014196719881981512,0.0370078255604403
2014-2015,2014-12-06,Tottenham,Crystal Palace,0,0,D,14,16,3,4,1.59,3.95,5.89,0.5042079577710273,0.0683481898311837,0.21428556122459913,0.24999984375009765,0.0,0.0,20,13,1.4,1.0,15.6,11.6,5.0,3.4,0.3194020225555329,0.2719546006052607,0.08466841784519263,0.08040397251715034,0.100196936,-0.37543917600000004,0.43585976793984366,7,0.47563611200000006,0.3999999999999999,4.0,1.6,0.047447421950272184,0.004264445328042293
2014-2015,2014-12-07,Aston Villa,Leicester,2,1,H,16,10,7,4,2.34,3.3,3.13,0.13221453114884718,0.02801155320950152,0.4374997265626709,0.3999996000004,0.12499992187504883,0.0999999000001,16,10,0.8,0.6,10.8,14.2,3.2,3.6,0.30968214621251233,0.22559846585598153,0.09634906547138475,0.031052615498623294,-0.549673882,0.0,0.10420297793934566,6,-0.549673882,0.20000000000000007,-3.3999999999999986,-0.3999999999999999,0.0840836803565308,0.06529644997276146
2014-2015,2014-12-07,West Ham,Swansea,3,1,H,15,11,7,2,2.35,3.32,3.09,0.15126238733130823,0.0,0.46666635555576297,0.1818180165290759,0.19999986666675557,0.09090900826453795,24,22,1.2,1.2,13.6,12.6,3.8,3.8,0.2895668654390949,0.2881310688356805,0.10731592016528449,0.09469688687067936,-0.274674748,0.000228872,0.15126238733130823,2,-0.27490362,0.0,1.0,0.0,0.0014357966034143632,0.012619033294605134
2014-2015,2014-12-08,Southampton,Man United,1,2,A,15,3,4,2,2.73,3.33,2.61,0.25098351675713354,0.9417359693242368,0.2666664888890074,0.6666644444518518,0.06666662222225185,0.6666644444518518,26,25,0.8,1.6,12.4,13.2,3.6,3.6,0.2748715593866019,0.2812557992501398,0.05555551432102044,0.13202887228218313,0.200285057,0.525233214,-0.6907524525671032,1,-0.324948157,-0.8,-0.7999999999999989,0.0,-0.006384239863537922,-0.0764733579611627
2014-2015,2014-12-13,Arsenal,Newcastle,4,1,H,17,10,4,4,1.43,4.56,7.62,0.8236392609929785,0.19159902395299036,0.23529397923883574,0.3999996000004,0.23529397923883574,0.0999999000001,23,23,1.2,1.2,17.2,9.8,6.4,3.4,0.3679613701208189,0.32867931769942244,0.07431995927113863,0.12691183829640892,0.6746014779999999,-0.39979221299999995,0.6320402370399881,0,1.0743936909999998,0.0,7.399999999999999,3.0000000000000004,0.039282052421396485,-0.052591879025270294
2014-2015,2014-12-13,Burnley,Southampton,1,0,H,7,15,2,4,5.06,3.61,1.74,0.009511478512026295,0.25098351675713354,0.2857138775516035,0.2666664888890074,0.14285693877580175,0.0,12,26,1.0,0.8,11.4,13.4,3.2,3.8,0.34891727774612,0.26820491716434336,0.1291339985126569,0.04888885876545081,0.0,0.200285057,-0.24147203824510724,-14,-0.200285057,0.19999999999999996,-2.0,-0.5999999999999996,0.08071236058177667,0.08024513974720608
2014-2015,2014-12-13,Chelsea,Hull,2,0,H,12,8,3,0,1.17,7.32,17.12,0.905333399731089,0.0,0.24999979166684028,0.0,0.16666652777789354,0.0,36,13,1.6,0.4,19.6,9.2,7.0,1.6,0.38772870139038795,0.21499963708407216,0.10340652193332633,0.04499994875005907,1.100271075,-0.37492496200000003,0.905333399731089,23,1.475196037,1.2000000000000002,10.400000000000002,5.4,0.1727290643063158,0.058406573183267266
2014-2015,2014-12-13,Crystal Palace,Stoke,1,1,D,10,7,3,3,2.53,3.18,2.93,0.0683481898311837,0.0,0.2999997000003,0.4285708163274053,0.0999999000001,0.14285693877580175,14,18,0.8,1.4,13.0,13.4,4.0,4.0,0.2997323718243886,0.3878037022147152,0.058181774986258705,0.13051733075689134,-0.37543917600000004,-0.17678513199999998,0.0683481898311837,-4,-0.19865404400000006,-0.5999999999999999,-0.40000000000000036,0.0,-0.08807133039032661,-0.07233555577063264
2014-2015,2014-12-13,Leicester,Man City,0,1,A,7,9,1,4,6.55,4.52,1.48,0.02801155320950152,0.8974901648324286,0.14285693877580175,0.44444395061783265,0.0,0.11111098765445816,10,33,0.8,2.4,13.4,19.0,3.4,5.8,0.2341698654478618,0.3040425494835765,0.05105259549864329,0.13864217493324837,0.0,1.62516313,-0.8694786116229271,-23,-1.62516313,-1.5999999999999999,-5.6,-2.4,-0.0698726840357147,-0.08758957943460507
2014-2015,2014-12-13,Sunderland,West Ham,1,1,D,13,19,4,8,2.87,3.29,2.52,0.0,0.15126238733130823,0.30769207100609924,0.42105240997241583,0.07692301775152481,0.05263155124655198,15,27,0.4,1.4,9.4,14.6,2.8,4.8,0.2885711235887666,0.34290017655020744,0.04499994875005907,0.10731593349859558,-0.474764554,-0.274674748,-0.15126238733130823,-12,-0.20008980599999998,-0.9999999999999999,-5.199999999999999,-2.0,-0.05432905296144086,-0.062315984748536515
2014-2015,2014-12-13,West Brom,Aston Villa,1,0,H,13,7,5,2,2.11,3.27,3.71,0.0,0.13221453114884718,0.38461508875762407,0.2857138775516035,0.07692301775152481,0.0,14,19,0.2,1.0,10.6,11.6,2.4,4.4,0.24570015283068453,0.38051543874725713,0.00869564839319635,0.10468239706860516,-0.399399124,-0.549673882,-0.13221453114884718,-5,0.150274758,-0.8,-1.0,-2.0000000000000004,-0.1348152859165726,-0.09598674867540881
2014-2015,2014-12-14,Man United,Liverpool,3,0,H,11,19,6,9,1.81,3.67,4.49,0.9417359693242368,0.6515362780738011,0.5454540495872277,0.4736839612189678,0.2727270247936138,0.0,28,21,2.0,1.2,12.0,13.2,3.6,2.6,0.370144293078727,0.2020452942990849,0.2653617611725535,0.10037870270180635,0.525233214,1.274698608,0.29019969125043565,7,-0.749465394,0.8,-1.1999999999999993,1.0,0.16809899877964207,0.16498305847074715
2014-2015,2014-12-14,Swansea,Tottenham,1,2,A,15,10,3,4,2.47,3.33,2.91,0.0,0.5042079577710273,0.19999986666675557,0.3999996000004,0.06666662222225185,0.1999998000002,22,21,1.4,1.0,13.2,14.8,4.2,4.2,0.3244946721414957,0.28448140023252744,0.11287868852358693,0.06244620796864257,0.000228872,0.100196936,-0.5042079577710273,1,-0.099968064,0.3999999999999999,-1.6000000000000014,0.0,0.04001327190896825,0.050432480554944356
2014-2015,2014-12-15,Everton,QPR,3,1,H,13,17,5,4,1.45,4.41,7.54,0.2857178427369155,0.0,0.38461508875762407,0.23529397923883574,0.23076905325457442,0.058823494809708936,18,14,1.0,1.4,12.4,15.6,4.6,4.2,0.366010074452502,0.2951879282478462,0.07645598390110973,0.07864299537032557,0.5504350170000001,0.0,0.2857178427369155,4,0.5504350170000001,-0.3999999999999999,-3.1999999999999993,0.39999999999999947,0.07082214620465582,-0.0021870114692158354
2014-2015,2014-12-20,Aston Villa,Man United,1,1,D,10,16,4,9,6.11,3.9,1.59,0.13221453114884718,0.9417359693242368,0.3999996000004,0.5624996484377197,0.0999999000001,0.06249996093752441,19,31,1.0,2.4,10.6,9.6,4.0,3.8,0.3709916031464205,0.43575686103019073,0.10468239706860516,0.31121151773807987,-0.549673882,0.525233214,-0.8095214381753896,-12,-1.074907096,-1.4,1.0,0.20000000000000018,-0.06476525788377024,-0.2065291206694747
2014-2015,2014-12-20,Hull,Swansea,0,1,A,11,13,3,3,2.95,3.23,2.5,0.0,0.0,0.2727270247936138,0.23076905325457442,0.0,0.07692301775152481,13,22,0.4,1.2,8.4,14.0,1.4,3.8,0.1983329843062828,0.2735856372103088,0.04499994875005907,0.08984840966222213,-0.37492496200000003,0.000228872,0.0,-9,-0.375153834,-0.7999999999999999,-5.6,-2.4,-0.07525265290402602,-0.04484846091216306
2014-2015,2014-12-20,Man City,Crystal Palace,3,0,H,15,6,3,1,1.29,5.51,10.84,0.8974901648324286,0.0683481898311837,0.19999986666675557,0.16666638888935187,0.19999986666675557,0.0,36,15,2.2,1.0,16.2,13.8,5.4,4.4,0.3407574492479649,0.3263990340465783,0.1434730756777473,0.0781817549862787,1.62516313,-0.37543917600000004,0.8291419750012449,21,2.000602306,1.2000000000000002,2.3999999999999986,1.0,0.014358415201386643,0.0652913206914686
2014-2015,2014-12-20,QPR,West Brom,3,2,H,17,16,7,6,2.4,3.26,3.06,0.0,0.0,0.41176446366796254,0.3749997656251465,0.1764704844291268,0.12499992187504883,14,17,1.2,0.4,15.6,11.2,4.2,3.0,0.2951879282478462,0.2826232105821693,0.0668782964083838,0.024080251943501312,0.0,-0.399399124,0.0,-3,0.399399124,0.7999999999999999,4.4,1.2000000000000002,0.01256471766567685,0.04279804446488249
2014-2015,2014-12-20,Southampton,Everton,3,0,H,11,13,3,4,2.41,3.33,2.98,0.25098351675713354,0.2857178427369155,0.2727270247936138,0.30769207100609924,0.2727270247936138,0.0,26,21,0.4,1.4,12.8,11.8,3.4,4.2,0.25487158531249465,0.35543314689149264,0.02666664888890074,0.11010980236451973,0.200285057,0.5504350170000001,-0.03473432597978193,5,-0.3501499600000001,-0.9999999999999999,1.0,-0.8000000000000003,-0.10056156157899798,-0.08344315347561898
2014-2015,2014-12-20,Tottenham,Burnley,2,1,H,23,9,6,5,1.49,4.34,6.88,0.5042079577710273,0.009511478512026295,0.26086945179589055,0.5555549382722909,0.08695648393196351,0.11111098765445816,24,15,1.2,1.0,14.0,10.0,4.2,3.0,0.3073385039060477,0.3632029410115209,0.08816046388704263,0.14341968218617732,0.100196936,0.0,0.49469647925900107,9,0.100196936,0.19999999999999996,4.0,1.2000000000000002,-0.055864437105473175,-0.05525921829913469
2014-2015,2014-12-20,West Ham,Leicester,2,0,H,10,10,2,4,1.7,3.82,5.05,0.15238284945968825,0.02801155320950152,0.1999998000002,0.3999996000004,0.1999998000002,0.0,28,10,1.6,0.8,14.2,13.8,5.4,3.6,0.37949163360136917,0.2627412532030221,0.11784224374790597,0.05105259549864329,-0.274674748,0.0,0.12437129625018672,18,-0.274674748,0.8,0.3999999999999986,1.8000000000000003,0.11675038039834706,0.06678964824926267
2014-2015,2014-12-21,Liverpool,Arsenal,2,2,D,27,7,10,3,2.77,3.43,2.53,0.6515362780738011,0.8303620337632588,0.37037023319620993,0.4285708163274053,0.07407404663924198,0.2857138775516035,21,26,1.0,1.8,14.6,18.2,3.6,6.4,0.2301154754317211,0.34835355485742864,0.083712049924017,0.10471210234111643,1.274698608,0.6746014779999999,-0.1788257556894577,-5,0.6000971300000001,-0.8,-3.5999999999999996,-2.8000000000000003,-0.11823807942570755,-0.02100005241709943
2014-2015,2014-12-21,Newcastle,Sunderland,0,1,A,15,16,7,3,2.06,3.34,3.8,0.19159902395299036,0.0,0.46666635555576297,0.18749988281257324,0.0,0.06249996093752441,23,16,1.0,0.4,10.2,10.0,3.6,3.0,0.3336793314493853,0.2901095977899264,0.0969118807963508,0.04038457230034402,-0.39979221299999995,-0.474764554,0.19159902395299036,7,0.07497234100000005,0.6,0.1999999999999993,0.6000000000000001,0.043569733659458876,0.056527308496006776
2014-2015,2014-12-22,Stoke,Chelsea,0,2,A,13,15,2,6,5.93,3.83,1.61,0.0,0.905333399731089,0.15384603550304962,0.39999973333351113,0.0,0.1333332444445037,19,39,1.2,1.6,12.6,19.0,3.8,6.6,0.40079065886856585,0.3710620375015042,0.12272511520623652,0.11007317860000429,-0.17678513199999998,1.100271075,-0.905333399731089,-20,-1.277056207,-0.40000000000000013,-6.4,-2.8,0.02972862136706167,0.012651936606232234
2014-2015,2014-12-26,Arsenal,QPR,2,1,H,15,16,5,2,1.26,5.87,11.5,0.8303620337632588,0.0,0.3333331111112593,0.12499992187504883,0.1333332444445037,0.06249996093752441,27,17,2.0,1.8,15.0,16.4,5.2,4.8,0.35580688258414256,0.31600240678021885,0.15315922945824076,0.10217239329420916,0.6746014779999999,0.0,0.8303620337632588,10,0.6746014779999999,0.19999999999999996,-1.3999999999999986,0.40000000000000036,0.03980447580392371,0.0509868361640316
2014-2015,2014-12-26,Swansea,Aston Villa,1,0,H,7,11,2,3,1.73,3.62,5.08,0.0,0.13221453114884718,0.2857138775516035,0.2727270247936138,0.14285693877580175,0.0,25,20,1.2,1.0,15.0,11.2,3.8,4.6,0.2447395416111066,0.42242013539134016,0.08023304446248802,0.09611098931346482,0.000228872,-0.549673882,-0.13221453114884718,5,0.549902754,0.19999999999999996,3.8000000000000007,-0.7999999999999998,-0.17768059378023357,-0.015877944850976794
